timestamp	ch1	ch2	ch3
00:00:00.000	1.299634	1.311355	1.302564
00:00:00.000	1.304762	1.326740	1.305495
00:00:00.000	1.300366	1.320879	1.299634
00:00:00.001	1.289377	1.320879	1.304029
00:00:00.001	1.302564	1.320879	1.298901
00:00:00.001	1.315751	1.319414	1.296703
00:00:00.002	1.317216	1.320147	1.305495
00:00:00.002	1.314286	1.309158	1.305495
00:00:00.003	1.306227	1.304029	1.293040
00:00:00.003	1.311355	1.314286	1.312088
00:00:00.003	1.310623	1.305495	1.315018
00:00:00.004	1.306227	1.292308	1.314286
00:00:00.004	1.308425	1.285714	1.312821
00:00:00.004	1.308425	1.279121	1.311355
00:00:00.005	1.321612	1.268132	1.307692
00:00:00.005	1.321612	1.285714	1.307692
00:00:00.005	1.321612	1.298901	1.296703
00:00:00.006	1.321612	1.307692	1.294505
00:00:00.006	1.293040	1.294505	1.293040
00:00:00.006	1.306960	1.298901	1.295238
00:00:00.007	1.318681	1.312821	1.298901
00:00:00.007	1.311355	1.313553	1.300366
00:00:00.008	1.306227	1.315018	1.292308
00:00:00.008	1.307692	1.325275	1.296703
00:00:00.008	1.320879	1.346520	1.305495
00:00:00.040	1.312088	1.352381	1.309890
00:00:00.041	1.303297	1.326007	1.315018
00:00:00.041	1.294505	1.303297	1.304029
00:00:00.041	1.306227	1.295971	1.317216
00:00:00.042	1.312088	1.279121	1.312821
00:00:00.042	1.306227	1.284982	1.318681
00:00:00.043	1.318681	1.296703	1.313553
00:00:00.043	1.306227	1.290842	1.304029
00:00:00.044	1.309158	1.295238	1.308425
00:00:00.044	1.300366	1.286447	1.299634
00:00:00.044	1.318681	1.308425	1.309890
00:00:00.044	1.310623	1.317949	1.300366
00:00:00.045	1.309158	1.315018	1.293040
00:00:00.045	1.315751	1.309890	1.291575
00:00:00.045	1.300366	1.302564	1.293040
00:00:00.046	1.310623	1.309158	1.295971
00:00:00.046	1.299634	1.292308	1.294505
00:00:00.046	1.307692	1.311355	1.310623
00:00:00.047	1.312088	1.304762	1.308425
00:00:00.047	1.308425	1.295238	1.309158
00:00:00.048	1.306227	1.293773	1.309158
00:00:00.048	1.307692	1.295238	1.307692
00:00:00.048	1.301099	1.290842	1.308425
00:00:00.049	1.304762	1.285714	1.306960
00:00:00.049	1.307692	1.288645	1.301832
00:00:00.049	1.312088	1.301099	1.301832
00:00:00.050	1.309158	1.306227	1.301832
00:00:00.050	1.299634	1.301832	1.293040
00:00:00.050	1.316484	1.300366	1.298901
00:00:00.051	1.317949	1.312821	1.306227
00:00:00.051	1.319414	1.319414	1.298168
00:00:00.052	1.312088	1.331868	1.298901
00:00:00.052	1.306960	1.333333	1.298168
00:00:00.052	1.312088	1.334066	1.300366
00:00:00.053	1.317949	1.320879	1.309890
00:00:00.053	1.312821	1.310623	1.309890
00:00:00.053	1.300366	1.288645	1.306960
00:00:00.057	1.304029	1.293773	1.319414
00:00:00.057	1.298168	1.290110	1.311355
00:00:00.057	1.308425	1.291575	1.316484
00:00:00.057	1.309158	1.290842	1.312088
00:00:00.057	1.306960	1.287179	1.305495
00:00:00.057	1.304762	1.294505	1.304029
00:00:00.057	1.300366	1.298168	1.296703
00:00:00.057	1.311355	1.304762	1.290110
00:00:00.057	1.320879	1.325275	1.300366
00:00:00.057	1.315018	1.320879	1.303297
00:00:00.057	1.306960	1.315751	1.288645
00:00:00.058	1.319414	1.323810	1.302564
00:00:00.058	1.316484	1.312088	1.296703
00:00:00.093	1.312821	1.306960	1.309158
00:00:00.093	1.312088	1.302564	1.312821
00:00:00.093	1.300366	1.298168	1.300366
00:00:00.093	1.298168	1.295238	1.311355
00:00:00.093	1.302564	1.295238	1.307692
00:00:00.093	1.306227	1.300366	1.306960
00:00:00.093	1.306960	1.306227	1.307692
00:00:00.093	1.305495	1.300366	1.302564
00:00:00.093	1.306227	1.299634	1.303297
00:00:00.093	1.315018	1.314286	1.303297
00:00:00.095	1.306960	1.306227	1.289377
00:00:00.095	1.312821	1.306960	1.298168
00:00:00.095	1.325275	1.308425	1.285714
00:00:00.095	1.316484	1.301832	1.263004
00:00:00.095	1.327473	1.304762	1.285714
00:00:00.096	1.311355	1.314286	1.290110
00:00:00.096	1.306227	1.312088	1.300366
00:00:00.096	1.308425	1.305495	1.320879
00:00:00.097	1.301099	1.290842	1.331868
00:00:00.097	1.303297	1.294505	1.336264
00:00:00.097	1.300366	1.304029	1.316484
00:00:00.098	1.301832	1.319414	1.329670
00:00:00.098	1.306960	1.330403	1.342857
00:00:00.098	1.298901	1.311355	1.318681
00:00:00.099	1.312088	1.334066	1.315018
00:00:00.099	1.312088	1.325275	1.306227
00:00:00.099	1.294505	1.299634	1.267399
00:00:00.100	1.317216	1.308425	1.287179
00:00:00.100	1.317949	1.293773	1.299634
00:00:00.101	1.320147	1.288645	1.306960
00:00:00.101	1.325275	1.279853	1.299634
00:00:00.101	1.306227	1.282784	1.276190
00:00:00.102	1.315751	1.304029	1.241026
00:00:00.102	1.307692	1.301832	1.229304
00:00:00.102	1.312821	1.307692	1.284982
00:00:00.103	1.309158	1.311355	1.350916
00:00:00.103	1.291575	1.301832	1.383150
00:00:00.103	1.315751	1.306227	1.376557
00:00:00.104	1.311355	1.300366	1.336264
00:00:00.104	1.318681	1.296703	1.309890
00:00:00.104	1.312821	1.290110	1.304762
00:00:00.105	1.292308	1.287912	1.298168
00:00:00.105	1.294505	1.312821	1.304029
00:00:00.106	1.306227	1.295971	1.286447
00:00:00.106	1.314286	1.312821	1.298168
00:00:00.106	1.321612	1.313553	1.295971
00:00:00.107	1.309158	1.295971	1.285714
00:00:00.107	1.324542	1.318681	1.291575
00:00:00.107	1.322344	1.323810	1.290842
00:00:00.108	1.319414	1.314286	1.300366
00:00:00.140	1.315751	1.317949	1.303297
00:00:00.140	1.288645	1.294505	1.290842
00:00:00.141	1.299634	1.304029	1.306227
