timestamp	ch1	ch2	ch3
00:00:00.000	1.299634	1.320879	1.305495
00:00:00.001	1.286447	1.332601	1.306227
00:00:00.001	1.271062	1.334799	1.310623
00:00:00.002	1.412454	1.336996	1.317949
00:00:00.002	1.361905	1.295238	1.303297
00:00:00.002	1.323810	1.288645	1.315018
00:00:00.003	1.310623	1.256410	1.317216
00:00:00.003	1.304029	1.251282	1.307692
00:00:00.003	1.314286	1.256410	1.306960
00:00:00.004	1.305495	1.255678	1.293040
00:00:00.004	1.297436	1.310623	1.305495
00:00:00.004	1.304029	1.370696	1.309890
00:00:00.005	1.315018	1.361905	1.301832
00:00:00.005	1.317949	1.346520	1.310623
00:00:00.006	1.347253	1.351648	1.309890
00:00:00.006	1.334799	1.333333	1.305495
00:00:00.006	1.319414	1.279121	1.307692
00:00:00.007	1.299634	1.289377	1.304029
00:00:00.007	1.278388	1.296703	1.301832
00:00:00.007	1.264469	1.292308	1.292308
00:00:00.008	1.255678	1.309158	1.302564
00:00:00.008	1.279121	1.308425	1.306960
00:00:00.008	1.324542	1.299634	1.307692
00:00:00.009	1.309158	1.282051	1.309158
00:00:00.009	1.304762	1.297436	1.309158
00:00:00.009	1.328938	1.291575	1.311355
00:00:00.010	1.333333	1.300366	1.312821
00:00:00.010	1.312088	1.302564	1.304029
00:00:00.011	1.325275	1.313553	1.304762
00:00:00.011	1.314286	1.304029	1.299634
00:00:00.012	1.320879	1.307692	1.315751
00:00:00.012	1.306960	1.299634	1.312821
00:00:00.012	1.310623	1.322344	1.306960
00:00:00.012	1.315018	1.333333	1.317216
00:00:00.013	1.306227	1.325275	1.312821
00:00:00.013	1.308425	1.324542	1.306960
00:00:00.013	1.310623	1.317216	1.306227
00:00:00.014	1.310623	1.303297	1.306227
00:00:00.046	1.306960	1.278388	1.272527
00:00:00.046	1.302564	1.273993	1.253480
00:00:00.047	1.309890	1.308425	1.292308
00:00:00.047	1.300366	1.305495	1.304029
00:00:00.047	1.317949	1.308425	1.319414
00:00:00.051	1.312821	1.293040	1.305495
00:00:00.051	1.312088	1.280586	1.304762
00:00:00.051	1.325275	1.284982	1.309890
00:00:00.051	1.315751	1.288645	1.289377
00:00:00.051	1.309158	1.336264	1.289377
00:00:00.051	1.315751	1.366300	1.312088
00:00:00.051	1.309890	1.338462	1.309890
00:00:00.051	1.312088	1.318681	1.317949
00:00:00.051	1.316484	1.299634	1.315751
00:00:00.051	1.317216	1.291575	1.310623
00:00:00.051	1.318681	1.298168	1.315751
00:00:00.055	1.295971	1.268864	1.298168
00:00:00.055	1.299634	1.279121	1.306960
00:00:00.055	1.308425	1.305495	1.306960
00:00:00.055	1.303297	1.328205	1.307692
00:00:00.055	1.306227	1.331868	1.300366
00:00:00.055	1.311355	1.303297	1.306960
00:00:00.055	1.297436	1.309890	1.308425
00:00:00.055	1.310623	1.359707	1.316484
00:00:00.055	1.319414	1.298168	1.309158
00:00:00.055	1.299634	1.240293	1.294505
00:00:00.055	1.309158	1.262271	1.287912
00:00:00.056	1.321612	1.297436	1.306960
00:00:00.056	1.315018	1.302564	1.297436
00:00:00.056	1.309158	1.328938	1.300366
00:00:00.057	1.310623	1.315751	1.301832
00:00:00.057	1.314286	1.302564	1.310623
00:00:00.057	1.311355	1.308425	1.299634
00:00:00.058	1.301832	1.323810	1.306227
00:00:00.058	1.312821	1.329670	1.315018
00:00:00.058	1.317949	1.321612	1.309890
00:00:00.059	1.313553	1.378022	1.306960
00:00:00.059	1.318681	1.386081	1.306227
00:00:00.060	1.309158	1.329670	1.298901
00:00:00.060	1.314286	1.276190	1.296703
00:00:00.060	1.312088	1.256410	1.300366
00:00:00.061	1.318681	1.224908	1.300366
00:00:00.061	1.320147	1.202930	1.288645
00:00:00.061	1.318681	1.222711	1.303297
00:00:00.062	1.309890	1.310623	1.306960
00:00:00.062	1.315751	1.375824	1.312821
00:00:00.062	1.309158	1.383883	1.315018
00:00:00.063	1.312088	1.397070	1.318681
00:00:00.063	1.310623	1.353114	1.316484
00:00:00.064	1.299634	1.315018	1.290110
00:00:00.096	1.305495	1.274725	1.293773
00:00:00.096	1.310623	1.253480	1.301832
00:00:00.096	1.298901	1.263004	1.295238
00:00:00.097	1.320879	1.356777	1.309158
00:00:00.097	1.311355	1.471062	1.295238
00:00:00.097	1.320147	1.450549	1.309890
00:00:00.098	1.323077	1.311355	1.314286
00:00:00.098	1.312821	1.131136	1.303297
00:00:00.098	1.306960	1.121612	1.302564
00:00:00.099	1.309890	1.166300	1.299634
00:00:00.099	1.304029	1.225641	1.309158
00:00:00.100	1.305495	1.331136	1.306960
00:00:00.100	1.307692	1.378022	1.308425
00:00:00.100	1.315018	1.396337	1.309158
00:00:00.101	1.306227	1.358974	1.321612
00:00:00.101	1.306960	1.301099	1.308425
00:00:00.101	1.323077	1.279121	1.326007
00:00:00.102	1.344322	1.268132	1.326007
00:00:00.102	1.329670	1.300366	1.306960
00:00:00.102	1.323810	1.345788	1.314286
00:00:00.103	1.311355	1.316484	1.274725
00:00:00.103	1.304762	1.326007	1.293040
00:00:00.104	1.288645	1.279121	1.273993
00:00:00.104	1.276923	1.223443	1.229304
00:00:00.104	1.282051	1.232234	1.284982
00:00:00.105	1.309158	1.274725	1.303297
00:00:00.105	1.326007	1.310623	1.306227
00:00:00.105	1.329670	1.413187	1.313553
00:00:00.106	1.325275	1.456410	1.315018
00:00:00.106	1.321612	1.411722	1.305495
00:00:00.106	1.323077	1.343590	1.311355
00:00:00.107	1.311355	1.289377	1.309890
00:00:00.107	1.299634	1.249084	1.308425
00:00:00.107	1.316484	1.246154	1.309890
00:00:00.108	1.307692	1.268864	1.307692
00:00:00.108	1.306227	1.324542	1.309158
00:00:00.109	1.300366	1.338462	1.302564
00:00:00.109	1.326007	1.295238	1.312088
00:00:00.109	1.323810	1.221978	1.316484
00:00:00.110	1.306227	1.176557	1.303297
00:00:00.110	1.321612	1.228571	1.312088
00:00:00.110	1.313553	1.317216	1.309890
00:00:00.113	1.303297	1.404396	1.299634
00:00:00.113	1.311355	1.448352	1.308425
00:00:00.113	1.312088	1.413919	1.310623
00:00:00.113	1.315018	1.361172	1.307692
00:00:00.113	1.320147	1.319414	1.309158
00:00:00.113	1.304029	1.286447	1.288645
00:00:00.113	1.309158	1.287179	1.300366
00:00:00.113	1.317949	1.313553	1.300366
00:00:00.147	1.311355	1.353846	1.304029
00:00:00.147	1.311355	1.356044	1.312821
00:00:00.147	1.310623	1.340659	1.304762
00:00:00.147	1.305495	1.326740	1.292308
00:00:00.147	1.317949	1.304762	1.310623
00:00:00.147	1.309158	1.239560	1.299634
00:00:00.151	1.309158	1.225641	1.300366
00:00:00.151	1.315018	1.217582	1.309890
00:00:00.151	1.320879	1.213187	1.311355
00:00:00.151	1.320147	1.276923	1.312821
00:00:00.151	1.312088	1.309890	1.306960
00:00:00.151	1.309890	1.308425	1.304029
00:00:00.151	1.308425	1.316484	1.304029
00:00:00.151	1.309158	1.337729	1.300366
00:00:00.151	1.306227	1.399267	1.304029
00:00:00.151	1.312088	1.405128	1.307692
00:00:00.151	1.295238	1.321612	1.300366
00:00:00.151	1.311355	1.326007	1.311355
00:00:00.152	1.314286	1.286447	1.295971
00:00:00.152	1.320147	1.206593	1.312088
00:00:00.153	1.316484	1.176557	1.303297
00:00:00.153	1.311355	1.234432	1.306227
00:00:00.153	1.315018	1.278388	1.299634
00:00:00.154	1.313553	1.329670	1.302564
00:00:00.154	1.307692	1.358242	1.304029
00:00:00.154	1.315018	1.355311	1.306960
00:00:00.155	1.297436	1.334799	1.300366
00:00:00.155	1.308425	1.335531	1.303297
00:00:00.155	1.310623	1.400733	1.308425
00:00:00.156	1.301832	1.375092	1.290842
00:00:00.156	1.309890	1.336264	1.311355
00:00:00.156	1.308425	1.274725	1.309158
00:00:00.157	1.302564	1.255678	1.295971
00:00:00.157	1.312821	1.388278	1.306960
00:00:00.158	1.305495	1.462271	1.301099
00:00:00.158	1.316484	1.418315	1.311355
00:00:00.158	1.312088	1.312088	1.314286
00:00:00.159	1.315018	1.287912	1.316484
00:00:00.159	1.309890	1.250549	1.306227
00:00:00.159	1.311355	1.211722	1.303297
00:00:00.160	1.315018	1.093773	1.304029
00:00:00.160	1.315018	1.079853	1.295971
00:00:00.160	1.308425	1.143590	1.285714
00:00:00.161	1.309890	1.234432	1.295971
00:00:00.161	1.317949	1.236630	1.299634
00:00:00.161	1.312088	1.286447	1.300366
00:00:00.162	1.312088	1.323810	1.311355
00:00:00.162	1.308425	1.328938	1.309158
00:00:00.163	1.303297	1.345788	1.298168
00:00:00.163	1.306960	1.356777	1.307692
00:00:00.195	1.315018	1.366300	1.320879
00:00:00.195	1.309890	1.365568	1.300366
00:00:00.196	1.313553	1.368498	1.313553
00:00:00.196	1.320147	1.360440	1.312821
00:00:00.196	1.318681	1.353846	1.300366
00:00:00.197	1.318681	1.361172	1.293040
00:00:00.197	1.310623	1.342125	1.304029
00:00:00.198	1.306227	1.315018	1.300366
00:00:00.198	1.317216	1.329670	1.315751
00:00:00.198	1.300366	1.326007	1.309158
00:00:00.199	1.312088	1.341392	1.305495
00:00:00.199	1.316484	1.389744	1.311355
00:00:00.199	1.310623	1.368498	1.315751
00:00:00.200	1.301832	1.327473	1.312821
00:00:00.200	1.309890	1.297436	1.304029
00:00:00.200	1.298901	1.257143	1.291575
00:00:00.201	1.310623	1.263736	1.316484
00:00:00.201	1.298168	1.217582	1.298901
00:00:00.201	1.307692	1.261538	1.296703
00:00:00.202	1.309890	1.306227	1.306227
00:00:00.202	1.315018	1.304762	1.304762
00:00:00.203	1.313553	1.314286	1.302564
00:00:00.203	1.317216	1.318681	1.312088
00:00:00.203	1.320147	1.323810	1.311355
00:00:00.204	1.311355	1.314286	1.300366
00:00:00.204	1.320147	1.311355	1.307692
00:00:00.204	1.316484	1.302564	1.305495
00:00:00.205	1.311355	1.303297	1.306960
00:00:00.205	1.316484	1.283516	1.314286
00:00:00.205	1.314286	1.290110	1.309158
00:00:00.207	1.299634	1.315018	1.296703
00:00:00.207	1.309158	1.302564	1.302564
00:00:00.208	1.309890	1.305495	1.310623
00:00:00.208	1.317949	1.352381	1.309890
00:00:00.208	1.315018	1.331868	1.303297
00:00:00.208	1.304762	1.276923	1.304029
00:00:00.210	1.312088	1.298168	1.308425
00:00:00.210	1.310623	1.306227	1.301832
00:00:00.210	1.308425	1.296703	1.295238
00:00:00.210	1.312088	1.307692	1.290842
00:00:00.210	1.319414	1.320147	1.304762
00:00:00.210	1.311355	1.306960	1.304029
00:00:00.210	1.310623	1.300366	1.303297
00:00:00.210	1.313553	1.282051	1.305495
00:00:00.211	1.300366	1.271795	1.300366
00:00:00.211	1.311355	1.306227	1.302564
00:00:00.215	1.311355	1.324542	1.304762
00:00:00.215	1.306227	1.324542	1.305495
00:00:00.215	1.303297	1.313553	1.300366
00:00:00.215	1.317949	1.316484	1.309158
00:00:00.247	1.313553	1.309158	1.310623
00:00:00.247	1.312088	1.310623	1.311355
00:00:00.247	1.315018	1.312821	1.313553
00:00:00.247	1.307692	1.307692	1.309890
00:00:00.247	1.310623	1.302564	1.300366
00:00:00.247	1.304029	1.293773	1.304029
00:00:00.247	1.315751	1.296703	1.310623
00:00:00.247	1.314286	1.306960	1.309890
00:00:00.249	1.306227	1.306227	1.306227
00:00:00.249	1.317949	1.312088	1.309890
00:00:00.249	1.310623	1.313553	1.305495
00:00:00.249	1.300366	1.315018	1.300366
00:00:00.249	1.304762	1.326007	1.298901
00:00:00.249	1.304762	1.328938	1.294505
00:00:00.250	1.312088	1.335531	1.305495
00:00:00.250	1.309158	1.339927	1.309890
00:00:00.250	1.305495	1.320879	1.287179
00:00:00.251	1.317949	1.301832	1.309890
00:00:00.251	1.309158	1.263736	1.304762
00:00:00.252	1.298901	1.230769	1.300366
00:00:00.253	1.312088	1.206593	1.304029
00:00:00.253	1.315018	1.225641	1.307692
00:00:00.253	1.314286	1.260806	1.290842
00:00:00.253	1.312088	1.296703	1.300366
00:00:00.253	1.317216	1.334066	1.312088
00:00:00.254	1.317949	1.338462	1.314286
00:00:00.254	1.311355	1.343590	1.307692
00:00:00.254	1.317216	1.357509	1.311355
00:00:00.255	1.322344	1.360440	1.312821
00:00:00.255	1.315751	1.341392	1.301832
00:00:00.256	1.309890	1.314286	1.304029
00:00:00.256	1.311355	1.315751	1.301832
00:00:00.256	1.306227	1.315018	1.312088
00:00:00.257	1.312088	1.312088	1.306960
00:00:00.257	1.297436	1.294505	1.303297
00:00:00.257	1.297436	1.291575	1.292308
00:00:00.258	1.311355	1.322344	1.309158
00:00:00.258	1.315751	1.317949	1.309158
00:00:00.258	1.315751	1.315018	1.305495
00:00:00.259	1.315018	1.299634	1.298168
00:00:00.259	1.302564	1.289377	1.295238
00:00:00.259	1.315018	1.286447	1.304029
00:00:00.260	1.310623	1.280586	1.293040
00:00:00.260	1.307692	1.298901	1.299634
00:00:00.261	1.312088	1.311355	1.296703
00:00:00.261	1.300366	1.304029	1.300366
00:00:00.261	1.309890	1.313553	1.304762
00:00:00.262	1.313553	1.319414	1.309158
00:00:00.262	1.299634	1.304029	1.300366
